,WWTP_name,geometry,centroid
320,Plant_691676285,"POLYGON ((-95.4823693 32.635748, -95.4832963 32.6353601, -95.4832896 32.6343437, -95.4832078 32.6342048, -95.4822342 32.6346148, -95.4821872 32.6345221, -95.4820893 32.634477, -95.4815743 32.6346949, -95.4817634 32.6350055, -95.4817473 32.6350304, -95.481738 32.6350575, -95.481738 32.6350902, -95.4817527 32.6351162, -95.4817795 32.6351354, -95.4818144 32.6351456, -95.4818426 32.6351456, -95.4822382 32.6358029, -95.4823102 32.6357727, -95.4823693 32.635748))",POINT (-95.48256090540825 32.63498987298405)
321,Junction City Water Plant,"POLYGON ((-99.7651603 30.4872827, -99.7651936 30.4872313, -99.7652059 30.4865424, -99.7648763 30.4865394, -99.7647658 30.4866391, -99.7646606 30.4866814, -99.7646203 30.4867025, -99.7646203 30.4867297, -99.7645572 30.4867343, -99.7644783 30.4866965, -99.7643942 30.4867343, -99.7643556 30.4867025, -99.7643346 30.4867252, -99.7643451 30.4867479, -99.7643433 30.4868143, -99.7642697 30.4869095, -99.7639962 30.4869292, -99.7639594 30.4868974, -99.7637771 30.486908, -99.7636509 30.4868551, -99.763572 30.4869095, -99.7633949 30.4869654, -99.7634002 30.4872721, -99.7651603 30.4872827))",POINT (-99.76444494113846 30.487001879370958)
322,Plant_698314357,"POLYGON ((-98.106325 28.3310508, -98.1056947 28.3314167, -98.1049114 28.3313813, -98.1046915 28.3311263, -98.1027603 28.3317213, -98.1023794 28.3306164, -98.102417 28.3305432, -98.1028944 28.3304393, -98.1032807 28.3304322, -98.1032887 28.3304889, -98.104088 28.3303567, -98.1053916 28.3301749, -98.1055123 28.330189, -98.1056356 28.3302221, -98.1057832 28.330326, -98.106325 28.3310508))",POINT (-98.1042932772145 28.330879641555576)
323,Southwest Amarillo Water Treatment Center,"POLYGON ((-101.9232505 35.1327727, -101.9255963 35.1327831, -101.9256218 35.1327623, -101.9251883 35.131949, -101.9232568 35.1319516, -101.9232505 35.1327727))",POINT (-101.92433833882163 35.13237836596495)
324,Laguna Vista Wastewater Treatment Plant,"POLYGON ((-97.3151286 26.1191012, -97.3146733 26.1191122, -97.3146044 26.1170487, -97.3155506 26.1170209, -97.315574 26.1175309, -97.315313 26.1178443, -97.3152623 26.1180901, -97.3152243 26.1180886, -97.3152156 26.1181787, -97.315156 26.1183454, -97.3151134 26.1185131, -97.3151093 26.1186221, -97.315114 26.1187794, -97.3151286 26.1191012))",POINT (-97.31499796619217 26.1178966467516)
325,Andy Bowie Wastewater Treatment Facility,"POLYGON ((-97.1731774 26.1382634, -97.173157 26.137747, -97.1749784 26.137747, -97.1749723 26.1380791, -97.1740266 26.1380766, -97.1739668 26.1380764, -97.1739546 26.1384852, -97.1733753 26.1384833, -97.1733705 26.1382669, -97.1731774 26.1382634))",POINT (-97.17392596803288 26.138023571030242)
326,No. 2 Wastewater Treatment Facility,"POLYGON ((-97.641605 26.1844837, -97.6409536 26.1844712, -97.6409769 26.1838467, -97.6405239 26.1834779, -97.6405286 26.1831615, -97.6403792 26.1831573, -97.6396553 26.1830107, -97.6394195 26.1830253, -97.6392187 26.1831091, -97.6392163 26.1837252, -97.6385112 26.1834863, -97.6369818 26.1833878, -97.6365661 26.1833816, -97.6365288 26.1854308, -97.6365099 26.1854326, -97.6365155 26.1866145, -97.6403453 26.1865965, -97.640348 26.1881909, -97.6404811 26.1881906, -97.6419495 26.1881808, -97.6448113 26.18832, -97.6449333 26.1869629, -97.6428884 26.1867696, -97.6430085 26.1847943, -97.6427805 26.1846961, -97.6421766 26.1845869, -97.641605 26.1844837))",POINT (-97.64029880653855 26.185753638974482)
327,Plant_704686605,"POLYGON ((-98.3201252 28.442748, -98.3202191 28.4432315, -98.3202298 28.4433706, -98.3200367 28.4433848, -98.320038 28.4434709, -98.3197001 28.4435027, -98.3196263 28.44284, -98.3201252 28.442748))",POINT (-98.31992022778793 28.44312559425766)
328,Plant_704686654,"POLYGON ((-98.1828269 28.4736521, -98.1823897 28.4752035, -98.1839481 28.475246, -98.1843075 28.4739563, -98.1828269 28.4736521))",POINT (-98.18334458518305 28.47451212772242)
329,Lubbock South Water Treatment Center,"POLYGON ((-101.7565302 33.476513, -101.7565172 33.4744344, -101.7620463 33.4744105, -101.7619702 33.4621154, -101.753417 33.462152, -101.7534912 33.4743202, -101.756188 33.4743089, -101.7562012 33.4765144, -101.7565302 33.476513))",POINT (-101.75773185850959 33.46830802909838)
330,Plant_722403408,"POLYGON ((-94.7970497 31.1666502, -94.7954679 31.1656581, -94.7965515 31.1634456, -94.7977826 31.1639437, -94.7976297 31.1642397, -94.7981957 31.1643591, -94.7971469 31.1665532, -94.7970497 31.1666502))",POINT (-94.79683163805086 31.16501984944535)
331,Plant_724235401,"POLYGON ((-98.4746352 33.9232223, -98.4737206 33.9223833, -98.4719476 33.922381, -98.4696624 33.9240837, -98.4700781 33.9244531, -98.4701908 33.9254947, -98.4719262 33.9258196, -98.4722668 33.9258308, -98.4726959 33.9257573, -98.4730366 33.925606, -98.4733236 33.9254346, -98.4735221 33.9252321, -98.4736186 33.9250763, -98.4737313 33.924856, -98.474029 33.9241237, -98.4742168 33.9237676, -98.4743026 33.9235673, -98.4744823 33.9233069, -98.4745923 33.923278, -98.4746352 33.9232223))",POINT (-98.47218359109593 33.92408599527783)
332,Bruceville-Eddy Water Department,"POLYGON ((-97.2469925 31.3068638, -97.2476318 31.3060903, -97.2466156 31.3054494, -97.2460577 31.3063492, -97.2469925 31.3068638))",POINT (-97.24682523974099 31.306176383200185)
333,Sheppard Water Treatment Center,"POLYGON ((-98.5083955 33.9665727, -98.5084023 33.9659193, -98.5070729 33.9659098, -98.507068 33.9663811, -98.5075533 33.9663846, -98.5075514 33.9665666, -98.5083955 33.9665727))",POINT (-98.50778227509753 33.96621487957539)
334,Plant_748879961,"POLYGON ((-95.3958652 30.0341918, -95.3967214 30.0337167, -95.3972516 30.0344329, -95.3965893 30.0348004, -95.396193 30.0346457, -95.3958652 30.0341918))",POINT (-95.3965641997163 30.034292663655325)
335,Plant_753457128,"POLYGON ((-98.032288 27.723521, -98.031545 27.7229227, -98.0315382 27.7227947, -98.0309549 27.7227944, -98.0307646 27.7226258, -98.030765 27.7219563, -98.0325843 27.7219572, -98.0328995 27.7229191, -98.0327868 27.7233239, -98.0325186 27.7233204, -98.032288 27.723521))",POINT (-98.03190226957473 27.722572909009475)
336,City of Lindale Water Well #5,"POLYGON ((-95.4121004 32.4876242, -95.4121032 32.4872044, -95.4116111 32.4872021, -95.4116083 32.4876219, -95.4121004 32.4876242))",POINT (-95.41185574999896 32.48741313911038)
337,Plant_764043555,"POLYGON ((-97.1427736 32.0006553, -97.1421728 32.0010204, -97.1411803 32.0002862, -97.1408491 32.0004517, -97.1407579 32.0004085, -97.1399465 31.9991415, -97.1400189 31.9989527, -97.1401235 31.9988686, -97.1407807 31.9986183, -97.1411186 31.9985387, -97.1414325 31.9985274, -97.1426475 32.000454, -97.1428138 32.0005336, -97.1428379 32.0005677, -97.1427602 32.0006018, -97.1427736 32.0006553))",POINT (-97.14132989424415 31.999698057552497)
338,Plant_765415941,"POLYGON ((-101.6779266 34.1692994, -101.6759522 34.169285, -101.6754284 34.1694127, -101.6754327 34.1702255, -101.6779314 34.1702166, -101.6779266 34.1692994))",POINT (-101.67668965094713 34.16976210795518)
339,Plant_765442198,"POLYGON ((-95.5859677 29.0170464, -95.5845385 29.0170761, -95.5845108 29.016059, -95.58594 29.0160292, -95.5859677 29.0170464))",POINT (-95.58523926173173 29.016552661104722)
340,Upper Braes WWTP,"POLYGON ((-95.5903162 29.7187005, -95.5921691 29.718671, -95.5921075 29.7157543, -95.5920491 29.7156983, -95.5898684 29.7158683, -95.5888979 29.7158583, -95.5889507 29.7159563, -95.5889651 29.7165109, -95.5889631 29.7165575, -95.589355 29.7168386, -95.5896081 29.7171683, -95.5897663 29.7175083, -95.5898572 29.7178243, -95.5899165 29.718281, -95.5899482 29.7185832, -95.5899917 29.7186519, -95.5903162 29.7187005))",POINT (-95.59081010656706 29.71712954587563)
341,Plant_766745875,"POLYGON ((-95.5656131 29.7077427, -95.5651331 29.7077241, -95.5651009 29.7077544, -95.5640039 29.7078662, -95.5631241 29.7078965, -95.5626199 29.7079804, -95.5604741 29.708006, -95.5602676 29.7075936, -95.5602247 29.7067107, -95.5602407 29.7059489, -95.5604151 29.705434, -95.5605841 29.7047304, -95.5648246 29.7045219, -95.5654898 29.7050403, -95.5655877 29.7052034, -95.5656131 29.7077427))",POINT (-95.56291977126173 29.706295316094927)
342,Plant_766745876,"POLYGON ((-95.5656247 29.7089014, -95.5656131 29.7077427, -95.5655877 29.7052034, -95.565789 29.7052097, -95.5663739 29.7056841, -95.5671021 29.7059279, -95.5671679 29.7059335, -95.5672364 29.7098146, -95.5667742 29.7102345, -95.5657761 29.7102462, -95.5657573 29.7089045, -95.5656247 29.7089014))",POINT (-95.56639276193498 29.70784975435528)
343,Plant_769778951,"POLYGON ((-95.5802259 29.8631906, -95.5794159 29.8632045, -95.5793783 29.8628277, -95.5799979 29.8628277, -95.5801937 29.8629603, -95.5802259 29.8631906))",POINT (-95.57978298530749 29.86301901458179)
344,Plant_781545802,"POLYGON ((-95.831335 29.3864421, -95.8312201 29.3865625, -95.8315998 29.3879045, -95.832326 29.3872869, -95.831335 29.3864421))",POINT (-95.83170190098446 29.387177288230376)
345,Rolling Fork Water #2,"POLYGON ((-95.5342108 29.8908963, -95.5341445 29.8909124, -95.5341572 29.891286, -95.5338838 29.8911509, -95.5333968 29.8911481, -95.5333726 29.8908759, -95.5334087 29.8906055, -95.5342014 29.8905989, -95.5342108 29.8908963))",POINT (-95.53379686177318 29.890885101913945)
346,South Austin Regional Wastewater Treatment Plant,"POLYGON ((-97.6042718 30.2102801, -97.6004382 30.2073794, -97.6003181 30.2072861, -97.6010668 30.2066174, -97.6016837 30.2058339, -97.6021182 30.2054264, -97.6031321 30.2037013, -97.604314 30.204638, -97.604529 30.204819, -97.6075094 30.207253, -97.6075845 30.2073272, -97.6119673 30.2114944, -97.6122148 30.2117262, -97.6119091 30.2117812, -97.6118027 30.2118037, -97.6115673 30.2115661, -97.6100093 30.2100712, -97.6042718 30.2102801))",POINT (-97.60502764198259 30.20778293379839)
347,Flying L Sewage Treatment Center,"POLYGON ((-99.0437952 29.7126536, -99.0434512 29.7121471, -99.043875 29.7119203, -99.0441898 29.7124308, -99.0437952 29.7126536))",POINT (-99.04382563158643 29.712285836680536)
348,Plant_803839891,"POLYGON ((-96.2507057 32.7329397, -96.2504965 32.7342438, -96.249488 32.7354667, -96.2474468 32.7338151, -96.2477204 32.7325787, -96.2507057 32.7329397))",POINT (-96.24911730987687 32.73378285074452)
349,Ponderosa Joint Powers Association,"POLYGON ((-95.4660774 30.0286977, -95.4649938 30.0271232, -95.4645727 30.0265845, -95.466571 30.0254396, -95.467271 30.0264451, -95.4667721 30.0276852, -95.4665522 30.0282936, -95.4664214 30.0285175, -95.4663031 30.0285995, -95.4660774 30.0286977))",POINT (-95.46607140770196 30.026954471147885)
350,Plant_808082681,"POLYGON ((-106.3520497 31.9470825, -106.3515616 31.9466819, -106.3515508 31.9455348, -106.3514543 31.945075, -106.3534981 31.9433271, -106.3537103 31.9431393, -106.3551052 31.9439422, -106.3550913 31.9440144, -106.3553327 31.9442284, -106.3520497 31.9470825))",POINT (-106.35312614879135 31.94497915732371)
351,Plant_808144689,"POLYGON ((-106.4298591 31.7547904, -106.4298862 31.7543982, -106.4294381 31.7543758, -106.4294238 31.7545823, -106.4294598 31.7545841, -106.4294469 31.7547698, -106.4298591 31.7547904))",POINT (-106.42965701038966 31.754579421435167)
352,Plant_817333943,"POLYGON ((-95.167509 29.9711407, -95.1675082 29.9710815, -95.1674982 29.9702508, -95.167053 29.9702531, -95.1664334 29.9708851, -95.1666292 29.9710385, -95.1666963 29.971078, -95.1667553 29.9711036, -95.1668129 29.9711221, -95.1669028 29.9711384, -95.167509 29.9711407))",POINT (-95.16708585635314 29.970737908990124)
353,Plant_822330499,"POLYGON ((-98.5707196 26.2653646, -98.5709786 26.2640447, -98.5697682 26.2638537, -98.5695091 26.2651735, -98.5707196 26.2653646))",POINT (-98.5702438790233 26.264609121311384)
354,Plant_822330505,"POLYGON ((-98.3338112 26.1995794, -98.3325398 26.1993243, -98.3304691 26.1987178, -98.3300614 26.1988092, -98.3290422 26.1986696, -98.3296038 26.195408, -98.3312523 26.195642, -98.3313516 26.1952184, -98.3320141 26.1953147, -98.3317137 26.197488, -98.3341223 26.1978273, -98.3338112 26.1995794))",POINT (-98.3313054960172 26.197584050537053)
355,Plant_822330507,"POLYGON ((-98.2719696 26.167634, -98.2713995 26.1711692, -98.2744751 26.1715687, -98.2743725 26.1722049, -98.2752936 26.1723245, -98.2759662 26.1681532, -98.2719696 26.167634))",POINT (-98.27373070502034 26.16975217077689)
356,Plant_822462014,"POLYGON ((-99.8393121 28.6921602, -99.8381548 28.6924987, -99.8374672 28.6906898, -99.8386244 28.6903513, -99.8393121 28.6921602))",POINT (-99.83838963103739 28.691424994619204)
357,Plant_822485903,"POLYGON ((-98.3189571 29.4382941, -98.3185816 29.438495, -98.3182865 29.4384717, -98.317793 29.438766, -98.317616 29.4386796, -98.3175409 29.4385931, -98.3168516 29.439079, -98.3161461 29.4384623, -98.3168703 29.4376144, -98.3183295 29.4367478, -98.3186755 29.4372126, -98.3186621 29.4373995, -98.3190671 29.4379508, -98.3189571 29.4382941))",POINT (-98.31768691518857 29.437979808765217)
358,Plant_822559423,"POLYGON ((-97.4363655 29.4878918, -97.4354804 29.4889705, -97.4365291 29.4905837, -97.4372157 29.4911814, -97.4376985 29.4909363, -97.4363655 29.4878918))",POINT (-97.43657570255763 29.489611331918812)
359,Plant_822559435,"POLYGON ((-96.9931251 28.7795506, -96.9920468 28.7799832, -96.9919878 28.7801101, -96.991623 28.7802747, -96.9911778 28.7798892, -96.9908613 28.7793485, -96.9909096 28.7789347, -96.9927603 28.7782858, -96.993109 28.7789159, -96.9931251 28.7795506))",POINT (-96.99202826132989 28.779258579156764)
360,Plant_822573048,"POLYGON ((-98.1879312 32.2695851, -98.1855547 32.2694536, -98.1856459 32.2682016, -98.1879902 32.2682697, -98.1879312 32.2695851))",POINT (-98.18678988746156 32.26887951133189)
361,Plant_823480649,"POLYGON ((-95.4042946 30.0008009, -95.4042973 29.9997278, -95.4027765 29.999744, -95.4027899 30.0016395, -95.4042946 30.0008009))",POINT (-95.40346940981462 30.000496784712016)
362,Plant_823480650,"POLYGON ((-95.4039433 29.9921294, -95.4039299 29.9917252, -95.4034497 29.9917252, -95.4034551 29.9918808, -95.4030286 29.9921247, -95.4033344 29.9924941, -95.4039433 29.9921294))",POINT (-95.40354179167622 29.992072572629976)
363,Plant_823480651,"POLYGON ((-95.401968 29.9917218, -95.4019623 29.9911993, -95.4017423 29.9912011, -95.4008814 29.9912081, -95.4008871 29.9917308, -95.401968 29.9917218))",POINT (-95.4014246646546 29.99146499042909)
364,Plant_823585144,"POLYGON ((-95.3775742 30.0727453, -95.377724 30.0722008, -95.3773465 30.0718042, -95.3773206 30.071766, -95.3766085 30.0721717, -95.3765319 30.0724503, -95.3774428 30.0726377, -95.3774219 30.0727139, -95.3775742 30.0727453))",POINT (-95.37718659267009 30.0722674625137)
365,Plant_824269979,"POLYGON ((-98.5710955 29.6340632, -98.570154 29.6340049, -98.5703391 29.6347906, -98.570787 29.6348535, -98.5708836 29.6344851, -98.5711116 29.6344455, -98.5710955 29.6340632))",POINT (-98.57062330537097 29.634375407857735)
366,CCMA,"POLYGON ((-98.2487422 29.5501473, -98.2482137 29.5492773, -98.2473925 29.5490368, -98.2468233 29.5482304, -98.2442377 29.5493197, -98.2448637 29.5502322, -98.244384 29.5506707, -98.2434977 29.5510951, -98.2442295 29.5521844, -98.2454654 29.551661, -98.2464249 29.5520359, -98.248417 29.5510456, -98.2487422 29.5501473))",POINT (-98.2462337862244 29.550339526499574)
367,Plant_831440708,"POLYGON ((-95.2786965 29.9344583, -95.2847401 29.9344181, -95.2847384 29.9342205, -95.2844364 29.9341599, -95.2844389 29.9321535, -95.2842256 29.9321522, -95.2842297 29.9319952, -95.2842173 29.9319274, -95.2841462 29.9318751, -95.2840886 29.9318484, -95.284027 29.9318374, -95.2816789 29.9318402, -95.2816825 29.9319552, -95.2815218 29.931954, -95.2800894 29.9339055, -95.2800947 29.9341869, -95.2788894 29.934203, -95.2786965 29.9344583))",POINT (-95.28242782759139 29.93328939870308)
368,Plant_831968116,"POLYGON ((-95.8913083 29.7729516, -95.8907262 29.773508, -95.8912613 29.7739166, -95.891268 29.7739736, -95.8913163 29.7740155, -95.8916569 29.7737071, -95.8916502 29.7732123, -95.8913083 29.7729516))",POINT (-95.89128061989001 29.7734756268852)
369,Plant_834941302,"POLYGON ((-93.7436922 30.0871425, -93.7436646 30.0860641, -93.7429342 30.0860781, -93.7429257 30.0857452, -93.742792 30.0857428, -93.742792 30.0856198, -93.7426311 30.0855177, -93.7419015 30.0854945, -93.7413678 30.0863648, -93.7413986 30.0874359, -93.7423629 30.087437, -93.7425379 30.0874214, -93.7427136 30.0873941, -93.7436922 30.0871425))",POINT (-93.74245865058708 30.086562423018645)
370,Plant_834941310,"POLYGON ((-93.8532665 30.0738537, -93.8524301 30.0738957, -93.8523767 30.0730991, -93.8532131 30.0730571, -93.8532665 30.0738537))",POINT (-93.85282160002875 30.07347638740825)
371,Plant_834941317,"POLYGON ((-93.885566 30.6584861, -93.8845119 30.6588714, -93.8843 30.6584468, -93.8845843 30.6583338, -93.884587 30.6579185, -93.8851731 30.6576958, -93.885566 30.6584861))",POINT (-93.88493065739662 30.65830584120607)
372,Plant_834941323,"POLYGON ((-94.0110934 30.915494, -94.0105972 30.9156482, -94.0104336 30.9156182, -94.0093473 30.9149762, -94.0108976 30.9136093, -94.0112463 30.9138717, -94.011426 30.9142376, -94.0110934 30.915494))",POINT (-94.01057027437017 30.914720916555076)
373,Plant_834955363,"POLYGON ((-93.9221433 29.9607744, -93.920188 29.9608952, -93.9200565 29.9600935, -93.9220226 29.9599703, -93.9220306 29.9600958, -93.9222345 29.9600865, -93.9221433 29.9607744))",POINT (-93.92114387454554 29.96042853643891)
374,Plant_834955377,"POLYGON ((-94.0394524 29.9160432, -94.0388972 29.9160502, -94.038755 29.9159223, -94.0386665 29.9147366, -94.0388784 29.9147343, -94.0388677 29.9143809, -94.0397508 29.9143693, -94.0397742 29.9154945, -94.0394524 29.9160432))",POINT (-94.03923523128725 29.915188724435083)
375,Plant_834955405,"POLYGON ((-93.9690363 30.4373944, -93.967022 30.4374029, -93.9667779 30.4371, -93.9667779 30.4361056, -93.9675772 30.4355899, -93.9675584 30.4349447, -93.9696962 30.4349123, -93.9696774 30.4357494, -93.9690363 30.4373944))",POINT (-93.96826333851482 30.43618790299501)
376,Plant_835014445,"POLYGON ((-96.0365725 28.7932901, -96.0360725 28.7932772, -96.0360757 28.793182, -96.0358954 28.7931774, -96.0358998 28.7930469, -96.03658 28.7930644, -96.0365725 28.7932901))",POINT (-96.03626787185489 28.793161078328254)
377,Plant_835034701,"POLYGON ((-96.7072311 28.4122147, -96.7069334 28.4121698, -96.7068261 28.4120873, -96.7068824 28.4117806, -96.7072848 28.4118396, -96.7072311 28.4122147))",POINT (-96.70705816255037 28.41199422532768)
378,Plant_835054170,"POLYGON ((-93.7457652 30.0851226, -93.7457103 30.0851116, -93.7453213 30.084912, -93.7448439 30.0847356, -93.7447339 30.0845894, -93.7445784 30.08429, -93.7457344 30.0841113, -93.7457652 30.0851226))",POINT (-93.74529487792348 30.084547719616783)
379,Plant_835357515,"POLYGON ((-95.7024626 29.6941163, -95.7024358 29.6933626, -95.7019325 29.6930724, -95.7017725 29.6930777, -95.7018058 29.6941361, -95.7024626 29.6941163))",POINT (-95.70209851516384 29.693650051716084)
380,Plant_836122128,"POLYGON ((-94.6798003 32.4276488, -94.6779978 32.427608, -94.6771556 32.4283687, -94.6771771 32.4291656, -94.677515 32.429066, -94.6779978 32.4288486, -94.6782285 32.4288939, -94.6785343 32.429152, -94.6786523 32.4294644, -94.6789742 32.429469, -94.6790761 32.4297225, -94.6791029 32.4304108, -94.6797842 32.4304175, -94.6798003 32.4276488))",POINT (-94.67876963926047 32.428697582184085)
